"Article_ID";"Date";"Title";"Subject";"Topic.Code"
30524;"26-Apr-05";"Bush and Saudi Meet at Ranch To Discuss Oil";"Bush meets with Saudi Arabian Prince to discuss U.S. use of Saudi Arabian oil";8
18406;"27-Apr-05";"In Japan Crash, Time Obsession May Be Culprit";"Japanese emphasis on being on time may have caused train crash";19
30531;"28-Apr-05";"House Tightens Parental Rule For Abortions";"Congress passes a bill that limits abortion rights";2
30534;"30-Apr-05";"A Hand in Bush's Proposal";"Bush's social security plan";13
22626;"2-May-05";"Kenneth Clark, Who Helped End Segregation, Dies";"death of anti-segregation activist";30
30539;"3-May-05";"Air Ambulances Are Multiplying, And Costs Rise";"air ambulances are growing and expensive";3
26998;"5-May-05";"9 Weird Weeks: Prosecutor Rests In Jackson Case";"Michael Jackson child molestation trial";12
17777;"6-May-05";"Blair Wins Re-election, but His Hold Is Weakened";"Blair wins re-election";19
18182;"8-May-05";"Sri Lankan Maids' High Price for Foreign Jobs";"sri lankan women working abroad";19
19838;"9-May-05";"Case of Cuban Exile Could Test The U.S. Definition of Terrorist";"cuban exile accused of being a terrorist";19
17316;"11-May-05";"CHINA RULES OUT USING SANCTIONS ON NORTH KOREA";"China will not sanction North Korea for their nuclear program";19
24028;"12-May-05";"Bolton Asserts Independence On Intelligence";"new UN ambassador nomination";20
6043;"14-May-05";"For Shipyard and Region, Shock and Vow to Fight";"military base closings";16
30558;"16-May-05";"Life at the Top in America Isn't Just Better, It's Longer";"classism: upper class lives longer too";1
30560;"17-May-05";"Harvard Will Spend $50 Million To Make Faculty More Diverse";"Harvard investing money in increasing diversity among faculty";6
20633;"19-May-05";"English Are Hostile After a U.S. Soccer Takeover";"US businessman buys manchester united soccer team";29
30565;"20-May-05";"KOREANS REPORT EASE IN CLONING FOR STEM CELLS";"Korean study says cloning stem cells is easy";3
21872;"22-May-05";"4 Die in Plane Crash on Beach at Coney Island";"plane crash on coney island";10
7988;"23-May-05";"Rebel Iraq Cleric Hints He'll Shift To Political Path";"al-Sadr to enter politics";19
24251;"25-May-05";"Justice Choice Could Rekindle Filibuster Fight";"potential fight over a supreme court vacancy";20
18956;"26-May-05";"EUROPE GETS IRAN TO EXTEND FREEZE IN NUCLEAR WORK";"Iran to extend nuclear freeze";19
21286;"28-May-05";"With Irreverence and an iPod, Recreating the Museum Tour";"museum tours incorporating iPods";28
30583;"29-May-05";"HEALTH LEADERS SEEK CONSENSUS OVER UNINSURED";"Congress looks for solution to uninsured";3
30586;"31-May-05";"For Train Riders, Middle Seat Isn't the Center of Attention";"train riders avoid middle seat";10
23073;"1-Jun-05";"JUSTICES REJECT AUDITOR VERDICT IN ENRON SCANDAL";"Enron Scandal";15
17853;"3-Jun-05";"AIDS, Pregnancy and Poverty Trap Ever More African Girls";"Women in Africa";19
7159;"4-Jun-05";"Rights Group Defends Report";"Guantanamo Bay opposition";16
20296;"6-Jun-05";"SEPT. 11 PANELISTS SEEKING U.S. DATA ON TERROR RISKS";"Sept. 11th commission";16
30599;"7-Jun-05";"Limited Enforcement";"Medical use of marijuana, regulation of marijuana";3
30600;"9-Jun-05";"LIMIT FOR AWARD IN TOBACCO CASE SETS OFF PROTEST";"Justice dept decision to seek small sum from tobacco companies";3
30603;"10-Jun-05";"Lucrative Drug, Danger Signals And the F.D.A.";"Prescription drug's long history of trouble";3
30606;"12-Jun-05";"What Lifted Fifth-Grade Scores? Schools Say Lots of Hard Work";"Test scores rise in NYC";6
30611;"13-Jun-05";"Dark Days for the Fried Clam, a Summer Staple";"shortage of clams due to red tide";4
30613;"15-Jun-05";"Federal Push or Not, California Is Reining In Marijuana Clinics";"Medical marijuana in California";3
30619;"16-Jun-05";"Schiavo Autopsy Says Brain, Withered, Was Untreatable";"Schiavo autopsy";3
27012;"18-Jun-05";"MASTERCARD SAYS 40 MILLION FILES ARE PUT AT RISK";"Security breach at Mastercard";15
19132;"19-Jun-05";"IRAN MODERATE SAYS HARD-LINERS RIGGED ELECTION";"Elections in Iran";19
22802;"21-Jun-05";"Billy Graham Returns, to Find Evangelical Force in New York";"Billy Graham to speak in NYC";31
30629;"22-Jun-05";"Ex-Klansman Guilty of Manslaughter in 1964 Deaths";"1964 hate crime trial";2
6605;"24-Jun-05";"BOMBS PUMMEL CENTRAL BAGHDAD";"car bombs in Baghdad";19
27021;"25-Jun-05";"Arbitration Points to 10% Raise for City Police";"Salary disputes of NYPD";12
27022;"27-Jun-05";"Behind China's Bid for Unocal: A Costly Quest for Energy Control";"Chinese company bids for Unocal";15
30637;"28-Jun-05";"Justices Allow a Commandments Display, Bar Others";"Supreme Court ruling on Ten Commandments displays";2
27027;"30-Jun-05";"MORGAN REHIRING ITS EX-PRESIDENT";"John Mack to be elected as new President of Morgan Stanley";15
30641;"2-Jul-05";"O'Connor to Retire, Touching Off Battle Over Court";"Justice O'Connor annouces retirement";12
25815;"3-Jul-05";"Conservative Groups Rally Against Gonzales as Justice";"Potential Supreme Court nominee Gonzales faces opposition";20
6810;"4-Jul-05";"COMMANDO SAVED IN AFGHANISTAN";"Insurgency in Afghanistan, Navy Seal rescued";16
25514;"6-Jul-05";"For Lobbyist, a Seat of Power Came With a Plate";"Abramoff's dealings in Washington";20
27031;"7-Jul-05";"Brooklyn Plan Draws a Rival, And It's Smaller";"Development plan in Brooklyn";14
16844;"9-Jul-05";"M.T.A. Slow to Spend Money on Transit Security";"Security developments slow on MTA";10
19853;"11-Jul-05";"Inches at a Time, Crews Search For Bodies in a London Tunnel";"Crews still searching for bodies after bombings in London";19
5918;"12-Jul-05";"Evangelicals Are Growing Force In the Military Chaplain Corps";"Increasing number of Evangelicals in Military";16
27033;"14-Jul-05";"Financially Set, Grandparents Help Keep Families Afloat, Too";"Grandparents play important role in grandchildren's lives";12
17475;"16-Jul-05";"Ill-Secured Soviet Arms Depots Tempting Rebels and Terrorists";"Arms depots in former Soviet states left unwanted";19
27035;"17-Jul-05";"Housing Goes Frothy to Flat In Denver Area";"housing market sluggish in Denver";14
20462;"19-Jul-05";"U.S. to Broaden India's Access To Nuclear-Power Technology";"U.S. agrees to allow India to begin civilian nuclear program";19
25822;"20-Jul-05";"An Ultimate Capital Insider -- John Glover Roberts";"Supreme Court nominee John Roberts";20
25825;"21-Jul-05";"An Interview By, Not With, The President";"Background to Bush selection of John Roberts as nominee for Chief Justice.";20
21751;"23-Jul-05";"Ferocious Heat Maintains Grip Across the West";"Heat wave in the West.";26
19868;"25-Jul-05";"Day After Egypt Bombings, On Vacation, With Resolve";"Bomb attack in Egyptian resort; aftermath.";19
25829;"26-Jul-05";"SOME DOCUMENTS OF COURT CHOICE WILL BE RELEASED";"John Roberts nomination; release of some documents regarding Robert's service in government.";20
27040;"28-Jul-05";"M.T.A. Announces Big Surplus, With New Plan for West Side Site";"Budget surplus and building proposals of NYC Mass Transit Authority.";10
27041;"30-Jul-05";"Murdoch Son Leaves News Corp., Tossing Succession Into Question";"Resignation of heir-apparent to Murdoch media empire.";15
7992;"1-Aug-05";"IRAQIS PROMISING A CONSTITUTION BY THE DEADLINE";"Iraqi constitution deadlines";19
23484;"2-Aug-05";"Baseball Bars Longtime Star For Steroid Use";"baseball and steroids";29
27044;"4-Aug-05";"Housing Boom Echoes in All Corners of the City";"housing boom all over NYC";14
30679;"5-Aug-05";"Gulf Hurricanes Are Latest Kink In the Oil Chain";"hurricanes damage oil supply chain";8
23612;"7-Aug-05";"For Many, the Shuttle's Return Brings Back Doubt and Anxiety";"discovery shuttle to return to earth";17
7164;"8-Aug-05";"ABUSE CASES OPEN COMMAND ISSUES AT ARMY PRISON";"Abu Ghraib scandals and the commanders of the prison";16
7994;"10-Aug-05";"Why Baghdad Must Make Do With Takeout";"chinese restaurant in baghdad affected by insurgents";19
30687;"11-Aug-05";"Hold That Fat, New York Asks Its Restaurants";"NY regulates fat in restaurants";3
30690;"13-Aug-05";"Ex-Klan Figure In 1964 Killings Is Freed on Bail";"trial for 1964 murder of civil rights workers";2
6049;"14-Aug-05";"Many on Base-Closings Panel Question Estimate of Savings";"military base closings";16
30697;"16-Aug-05";"Doctors' Links With Investors Raise Concerns";"concern over doctor/investor relationships";3
21514;"17-Aug-05";"3 Rivals Pressure Ferrer in Debate In Mayor's Race";"nyc mayor debate";24
27050;"19-Aug-05";"In the Long Run, Sleep at Home And Invest in the Stock Market";"housing boom";14
30704;"21-Aug-05";"Politicized Scholars Put Evolution on the Defensive";"political scholars, evolution in schools";6
18978;"22-Aug-05";"Gaza Pullout: New Scars for Arabs and Israelis";"gaza pullout";19
23844;"24-Aug-05";"Relax, Bill Gates; It's Google's Turn as the Villain";"success of google";17
30712;"25-Aug-05";"Age-Old Cures, Like the Maggot, Get U.S. Hearing";"board to create regulation for ancient cures like maggots and leaches";3
30717;"27-Aug-05";"Settlement Seen On Tax Shelters By Audit Firm";"settlement on accused audit firm";12
8003;"28-Aug-05";"ASSAILING DRAFT, SUNNIS STILL SEEK CHARTER CHANGES";"Sunnis want changes in Iraqi constitution";16
21760;"30-Aug-05";"In Coastal City, Ruin All Around";"hurricane katriana damage";26
20664;"1-Sep-05";"GAS PRICES SURGE AS SUPPLY DROPS";"rising gas prices because of Katrina";8
20716;"3-Sep-05";"Across U.S., Outrage at Response";"Hurricane Katrina, anger at inadequate response";15
20721;"5-Sep-05";"New Orleans Begins a Search for Its Dead";"Hurricane Katrina, search for bodies in New Orleans";15
20724;"6-Sep-05";"Bush Makes Return Visit; 2 Levees Secured";"Hurricane Katrina aftermath, Bush visits the area";15
20709;"8-Sep-05";"After the Storm, the Swindlers";"Fraudulent charities soliciting donations for Katrina victims";15
7165;"10-Sep-05";"Court Gives Bush Right to Detain U.S. Combatant";"Jose Padilla detainment";16
25842;"11-Sep-05";"Judge Roberts, the Committee Is Interested in Your View on ...";"Roberts confirmation hearing";20
18980;"13-Sep-05";"Gazans Revel as They Sift Through Ex-Settlements";"Abandonment of Israeli settlements in Gaza";19
21522;"14-Sep-05";"A Bonus for Bloomberg";"New York City mayoral primary";24
20694;"16-Sep-05";"For Athletes Left on Sideline, Welcome Mats and Questions";"student atheletes displaced by Katrina";14
19144;"17-Sep-05";"Israel to Hinder Palestinian Vote If Hamas Runs";"Palestinian Election";19
21776;"19-Sep-05";"Vulnerable, and Doomed in the Storm";"Analysis of who Katrina's victims were";26
16964;"20-Sep-05";"U.S.-KOREAN DEAL ON ARMS LEAVES KEY POINTS OPEN";"North Korea nuclear program negotiations";16
20862;"22-Sep-05";"Freedom Museum Is Headed For Showdown at Ground Zero";"Freedom Center at Ground Zero";21
21790;"24-Sep-05";"Storm Lashes Coast; Levees Breached in New Orleans";"Hurricane Rita hits Louisiana and Texas";26
20744;"26-Sep-05";"MANY CONTRACTS FOR STORM WORK RAISE QUESTIONS";"Contracts for Katrina reconstruction";15
6622;"27-Sep-05";"5 TEACHERS SLAIN IN AN IRAQ SCHOOL";"killing of shiite teachers in a school";19
25516;"29-Sep-05";"DELAY IS INDICTED IN TEXAS CASE AND FORFEITS G.O.P. HOUSE POST";"resignation and indictment of Tom DeLay";20
20746;"30-Sep-05";"Experts See Risk in Levee Effort";"rebuilding of New Orleans levees";15
30740;"2-Oct-05";"Options Open, Top Graduates Line Up to Teach to the Poor";"Teach for America program";6
7669;"4-Oct-05";"ELECTION CHANGE SEEMS TO ENSURE IRAQIS' CHARTER";"Iraqi referendum on the constitution";19
27072;"5-Oct-05";"New York's Falling Crime Rate Is a Potent Weapon for the Mayor";"Falling crime rate, New York City mayoral election";12
25858;"7-Oct-05";"FOE OF ABORTION, SENATOR IS COOL TO COURT CHOICE";"Harriet Miers confirmation";20
20698;"9-Oct-05";"Scattered in a Storm's Wake and Caught in a Clash of Cultures";"Katrina evacuees in Oklahoma";14
19884;"10-Oct-05";"Belgium Is Trying to Unravel The Threads of a Terror Web";"counterterrorism in Belgium";19
22935;"12-Oct-05";"LOS ANGELES FILES RECOUNT DECADES OF PRIESTS' ABUSE";"Catholic priest abuse scandal";31
17478;"14-Oct-05";"AT LEAST 85 SLAIN AS REBELS ATTACK IN SOUTH RUSSIA";"Insurgent attacks in S. Russia";19
21528;"15-Oct-05";"Awash in Cash, Mayor Swamps Ferrer With Ads";"NYC mayoral election";24
19146;"17-Oct-05";"In Unruly Gaza, Clans Compete In Power Void";"clans in Gaza compete for power";19
45722;"19-Oct-05";"M.T.A. to Offer Fare Discount Over Holidays";"New York's Metropolitan Transit Authority lowers fares for holidays";10
27077;"20-Oct-05";"Old Ways of Life Are Fading as the Arctic Thaws";"Global warming's impact on natives";7
20606;"22-Oct-05";"BUSH PUSHES U.N. TO MOVE SWIFTLY ON SYRIA REPORT";"Rafik Hariri Assassination, UN report implicating members of Syrian government";19
27079;"23-Oct-05";"The Benefits of the Boom";"booming luxury housing market benefits lower income housing";14
6625;"25-Oct-05";"BOMBERS STRIKE BAGHDAD HOTELS";"terrorist attack at baghdad hotels";19
22535;"27-Oct-05";"White Sox End 88-Year Wait For Series Title";"White Sox win World Series";29
25680;"28-Oct-05";"A Long, Rocky Road With 39 Months to Go";"bad week for Bush";20
30770;"30-Oct-05";"For a Retainer, Lavish Care by 'Boutique Doctors'";"""concierge"" medicine and its effect on the health care system";3
24167;"31-Oct-05";"TV Newsman Is His Own News in the Leak Case";"CIA leak inquiry, role of Tim Russert";20
25538;"2-Nov-05";"Cheney's Skillful Insider";"Cheney's new chief of staff";20
30771;"3-Nov-05";"For '73 Rape Victim, DNA Revives Horror, Too";"DNA evidence in rape cases";12
19345;"5-Nov-05";"U.S. SHOULD REPAY MILLIONS TO IRAQ, A U.N. AUDIT FINDS";"US contracter fraud condemned by UN";19
7507;"7-Nov-05";"Delays Hurting U.S. Rebuilding In Afghanistan";"US rebuilding in Afghanistan";16
21537;"8-Nov-05";"What Polls? Mayoral Rivals Run Right to the End";"NYC mayoral race";24
21541;"10-Nov-05";"NOT ON BALLOT, SCHWARZENEGGER IS STILL REBUKED";"Schwarzenegger's ballot initiatives fail";24
30778;"11-Nov-05";"For City Kept Sleepless by Colic, No End to Cures in Melting Pot";"crying babies in NYC";3
30779;"13-Nov-05";"CONFUSION IS RIFE ABOUT DRUG PLAN AS SIGN-UP NEARS";"new Medicare drug plan causes confusion";3
19888;"14-Nov-05";"Jordan Arrests Iraqi Woman In Hotel Blasts";"arrest of women linked to Jordan hotel bombers";19
30784;"15-Nov-05";"Voters Showed Less Appetite For Tax Cuts";"Tax cuts";1
17174;"17-Nov-05";"For Quake Survivors, Food and Shelter";"aid for Pakistan earthquake survivors";19
8177;"18-Nov-05";"Issuing Contracts, Ex-Convict Took Bribes in Iraq, U.S. Says";"Man charged with accepting bribes in Iraq";16
20373;"20-Nov-05";"BUSH, IN BEIJING, FACES A WARINESS ON U.S. CONCERNS";"Bush visits China";19
19150;"21-Nov-05";"SHARON PLANNING TO LEAVE PARTY; SEEKS ELECTIONS";"Ariel Sharon to found a new party";19
7176;"23-Nov-05";"IN LEGAL SHIFT, U.S. CHARGES DETAINEE IN TERRORISM CASE";"Jose Padilla detainment";16
